product_id,rm_id,quantity_required
1684,RM008,1.0
1684,RM009,1.0
1684,RM003,0.1
1684,RM001,1.5
1684,RM007,0.05
1685,RM008,1.0
1685,RM009,1.0
1685,RM003,0.1
1685,RM001,1.5
1685,RM007,0.05
1686,RM008,1.0
1686,RM009,1.0
1686,RM003,0.1
1686,RM001,1.5
1686,RM007,0.05
1687,RM008,1.0
1687,RM009,1.0
1687,RM003,0.1
1687,RM001,1.5
1687,RM007,0.05
1688,RM008,1.0
1688,RM009,1.0
1688,RM003,0.1
1688,RM001,1.5
1688,RM007,0.05
1766,RM008,1.0
1766,RM009,1.0
1766,RM003,0.1
1766,RM001,1.5
1766,RM007,0.05
1767,RM008,1.0
1767,RM009,1.0
1767,RM003,0.1
1767,RM001,1.5
1767,RM007,0.05
1768,RM008,1.0
1768,RM009,1.0
1768,RM003,0.1
1768,RM001,1.5
1768,RM007,0.05
1769,RM008,1.0
1769,RM009,1.0
1769,RM003,0.1
1769,RM001,1.5
1769,RM007,0.05
1770,RM008,1.0
1770,RM009,1.0
1770,RM003,0.1
1770,RM001,1.5
1770,RM007,0.05
1771,RM008,1.0
1771,RM009,1.0
1771,RM003,0.1
1771,RM001,1.5
1771,RM007,0.05
1772,RM008,1.0
1772,RM009,1.0
1772,RM003,0.1
1772,RM001,1.5
1772,RM007,0.05
1773,RM008,1.0
1773,RM009,1.0
1773,RM003,0.1
1773,RM001,1.5
1773,RM007,0.05
1774,RM008,1.0
1774,RM009,1.0
1774,RM003,0.1
1774,RM001,1.5
1774,RM007,0.05
1775,RM008,1.0
1775,RM009,1.0
1775,RM003,0.1
1775,RM001,1.5
1775,RM007,0.05
1776,RM008,1.0
1776,RM009,1.0
1776,RM003,0.1
1776,RM001,1.5
1776,RM007,0.05
1777,RM008,1.0
1777,RM009,1.0
1777,RM003,0.1
1777,RM001,1.5
1777,RM007,0.05
1778,RM008,1.0
1778,RM009,1.0
1778,RM003,0.1
1778,RM001,1.5
1778,RM007,0.05
1779,RM008,1.0
1779,RM009,1.0
1779,RM003,0.1
1779,RM001,1.5
1779,RM007,0.05
1780,RM008,1.0
1780,RM009,1.0
1780,RM003,0.1
1780,RM001,1.5
1780,RM007,0.05
1781,RM008,1.0
1781,RM009,1.0
1781,RM003,0.1
1781,RM001,1.5
1781,RM007,0.05
1782,RM008,1.0
1782,RM009,1.0
1782,RM003,0.1
1782,RM001,1.5
1782,RM007,0.05
1783,RM008,1.0
1783,RM009,1.0
1783,RM003,0.1
1783,RM001,1.5
1783,RM007,0.05
1784,RM008,1.0
1784,RM009,1.0
1784,RM003,0.1
1784,RM001,1.5
1784,RM007,0.05
1785,RM008,1.0
1785,RM009,1.0
1785,RM003,0.1
1785,RM001,1.5
1785,RM007,0.05
1786,RM008,1.0
1786,RM009,1.0
1786,RM003,0.1
1786,RM001,1.5
1786,RM007,0.05
1787,RM008,1.0
1787,RM009,1.0
1787,RM003,0.1
1787,RM001,1.5
1787,RM007,0.05
1788,RM008,1.0
1788,RM009,1.0
1788,RM003,0.1
1788,RM001,1.5
1788,RM007,0.05
1789,RM008,1.0
1789,RM009,1.0
1789,RM003,0.1
1789,RM001,1.5
1789,RM007,0.05
1790,RM008,1.0
1790,RM009,1.0
1790,RM003,0.1
1790,RM001,1.5
1790,RM007,0.05
1791,RM008,1.0
1791,RM009,1.0
1791,RM003,0.1
1791,RM001,1.5
1791,RM007,0.05
1792,RM008,1.0
1792,RM009,1.0
1792,RM003,0.1
1792,RM001,1.5
1792,RM007,0.05
1793,RM008,1.0
1793,RM009,1.0
1793,RM003,0.1
1793,RM001,1.5
1793,RM007,0.05
1794,RM008,1.0
1794,RM009,1.0
1794,RM003,0.1
1794,RM001,1.5
1794,RM007,0.05
2041,RM008,1.0
2041,RM009,1.0
2041,RM003,0.1
2041,RM001,1.5
2041,RM007,0.05
2042,RM008,1.0
2042,RM009,1.0
2042,RM003,0.1
2042,RM001,1.5
2042,RM007,0.05
2043,RM008,1.0
2043,RM009,1.0
2043,RM003,0.1
2043,RM001,1.5
2043,RM007,0.05
2044,RM008,1.0
2044,RM009,1.0
2044,RM003,0.1
2044,RM001,1.5
2044,RM007,0.05
2045,RM008,1.0
2045,RM009,1.0
2045,RM003,0.1
2045,RM001,1.5
2045,RM007,0.05
2046,RM008,1.0
2046,RM009,1.0
2046,RM003,0.1
2046,RM001,1.5
2046,RM007,0.05
2047,RM008,1.0
2047,RM009,1.0
2047,RM003,0.1
2047,RM001,1.5
2047,RM007,0.05
2048,RM008,1.0
2048,RM009,1.0
2048,RM003,0.1
2048,RM001,1.5
2048,RM007,0.05
2049,RM008,1.0
2049,RM009,1.0
2049,RM003,0.1
2049,RM001,1.5
2049,RM007,0.05
2050,RM008,1.0
2050,RM009,1.0
2050,RM003,0.1
2050,RM001,1.5
2050,RM007,0.05
2051,RM008,1.0
2051,RM009,1.0
2051,RM003,0.1
2051,RM001,1.5
2051,RM007,0.05
2052,RM008,1.0
2052,RM009,1.0
2052,RM003,0.1
2052,RM001,1.5
2052,RM007,0.05
2053,RM008,1.0
2053,RM009,1.0
2053,RM003,0.1
2053,RM001,1.5
2053,RM007,0.05
2054,RM008,1.0
2054,RM009,1.0
2054,RM003,0.1
2054,RM001,1.5
2054,RM007,0.05
2055,RM008,1.0
2055,RM009,1.0
2055,RM003,0.1
2055,RM001,1.5
2055,RM007,0.05
2056,RM008,1.0
2056,RM009,1.0
2056,RM003,0.1
2056,RM001,1.5
2056,RM007,0.05
2057,RM008,1.0
2057,RM009,1.0
2057,RM003,0.1
2057,RM001,1.5
2057,RM007,0.05
2058,RM008,1.0
2058,RM009,1.0
2058,RM003,0.1
2058,RM001,1.5
2058,RM007,0.05
2059,RM008,1.0
2059,RM009,1.0
2059,RM003,0.1
2059,RM001,1.5
2059,RM007,0.05
2060,RM008,1.0
2060,RM009,1.0
2060,RM003,0.1
2060,RM001,1.5
2060,RM007,0.05
2061,RM008,1.0
2061,RM009,1.0
2061,RM003,0.1
2061,RM001,1.5
2061,RM007,0.05
2062,RM008,1.0
2062,RM009,1.0
2062,RM003,0.1
2062,RM001,1.5
2062,RM007,0.05
2063,RM008,1.0
2063,RM009,1.0
2063,RM003,0.1
2063,RM001,1.5
2063,RM007,0.05
2064,RM008,1.0
2064,RM009,1.0
2064,RM003,0.1
2064,RM001,1.5
2064,RM007,0.05
2065,RM008,1.0
2065,RM009,1.0
2065,RM003,0.1
2065,RM001,1.5
2065,RM007,0.05
2148,RM008,1.0
2148,RM009,1.0
2148,RM003,0.1
2148,RM001,1.5
2148,RM007,0.05
2149,RM008,1.0
2149,RM009,1.0
2149,RM003,0.1
2149,RM001,1.5
2149,RM007,0.05
2150,RM008,1.0
2150,RM009,1.0
2150,RM003,0.1
2150,RM001,1.5
2150,RM007,0.05
2151,RM008,1.0
2151,RM009,1.0
2151,RM003,0.1
2151,RM001,1.5
2151,RM007,0.05
2152,RM008,1.0
2152,RM009,1.0
2152,RM003,0.1
2152,RM001,1.5
2152,RM007,0.05
2153,RM008,1.0
2153,RM009,1.0
2153,RM003,0.1
2153,RM001,1.5
2153,RM007,0.05
2154,RM008,1.0
2154,RM009,1.0
2154,RM003,0.1
2154,RM001,1.5
2154,RM007,0.05
2155,RM008,1.0
2155,RM009,1.0
2155,RM003,0.1
2155,RM001,1.5
2155,RM007,0.05
2156,RM008,1.0
2156,RM009,1.0
2156,RM003,0.1
2156,RM001,1.5
2156,RM007,0.05
2157,RM008,1.0
2157,RM009,1.0
2157,RM003,0.1
2157,RM001,1.5
2157,RM007,0.05
2158,RM008,1.0
2158,RM009,1.0
2158,RM003,0.1
2158,RM001,1.5
2158,RM007,0.05
2159,RM008,1.0
2159,RM009,1.0
2159,RM003,0.1
2159,RM001,1.5
2159,RM007,0.05
2160,RM008,1.0
2160,RM009,1.0
2160,RM003,0.1
2160,RM001,1.5
2160,RM007,0.05
2161,RM008,1.0
2161,RM009,1.0
2161,RM003,0.1
2161,RM001,1.5
2161,RM007,0.05
2162,RM008,1.0
2162,RM009,1.0
2162,RM003,0.1
2162,RM001,1.5
2162,RM007,0.05
2163,RM008,1.0
2163,RM009,1.0
2163,RM003,0.1
2163,RM001,1.5
2163,RM007,0.05
2164,RM008,1.0
2164,RM009,1.0
2164,RM003,0.1
2164,RM001,1.5
2164,RM007,0.05
2165,RM008,1.0
2165,RM009,1.0
2165,RM003,0.1
2165,RM001,1.5
2165,RM007,0.05
2166,RM008,1.0
2166,RM009,1.0
2166,RM003,0.1
2166,RM001,1.5
2166,RM007,0.05
2167,RM008,1.0
2167,RM009,1.0
2167,RM003,0.1
2167,RM001,1.5
2167,RM007,0.05
2168,RM008,1.0
2168,RM009,1.0
2168,RM003,0.1
2168,RM001,1.5
2168,RM007,0.05
2169,RM008,1.0
2169,RM009,1.0
2169,RM003,0.1
2169,RM001,1.5
2169,RM007,0.05
2170,RM008,1.0
2170,RM009,1.0
2170,RM003,0.1
2170,RM001,1.5
2170,RM007,0.05
2327,RM008,1.0
2327,RM009,1.0
2327,RM003,0.1
2327,RM001,1.5
2327,RM007,0.05
2328,RM008,1.0
2328,RM009,1.0
2328,RM003,0.1
2328,RM001,1.5
2328,RM007,0.05
2329,RM008,1.0
2329,RM009,1.0
2329,RM003,0.1
2329,RM001,1.5
2329,RM007,0.05
2330,RM008,1.0
2330,RM009,1.0
2330,RM003,0.1
2330,RM001,1.5
2330,RM007,0.05
2331,RM008,1.0
2331,RM009,1.0
2331,RM003,0.1
2331,RM001,1.5
2331,RM007,0.05
2332,RM008,1.0
2332,RM009,1.0
2332,RM003,0.1
2332,RM001,1.5
2332,RM007,0.05
2333,RM008,1.0
2333,RM009,1.0
2333,RM003,0.1
2333,RM001,1.5
2333,RM007,0.05
2334,RM008,1.0
2334,RM009,1.0
2334,RM003,0.1
2334,RM001,1.5
2334,RM007,0.05
2335,RM008,1.0
2335,RM009,1.0
2335,RM003,0.1
2335,RM001,1.5
2335,RM007,0.05
2336,RM008,1.0
2336,RM009,1.0
2336,RM003,0.1
2336,RM001,1.5
2336,RM007,0.05
2337,RM008,1.0
2337,RM009,1.0
2337,RM003,0.1
2337,RM001,1.5
2337,RM007,0.05
2338,RM008,1.0
2338,RM009,1.0
2338,RM003,0.1
2338,RM001,1.5
2338,RM007,0.05
2339,RM008,1.0
2339,RM009,1.0
2339,RM003,0.1
2339,RM001,1.5
2339,RM007,0.05
2340,RM008,1.0
2340,RM009,1.0
2340,RM003,0.1
2340,RM001,1.5
2340,RM007,0.05
2341,RM008,1.0
2341,RM009,1.0
2341,RM003,0.1
2341,RM001,1.5
2341,RM007,0.05
2342,RM008,1.0
2342,RM009,1.0
2342,RM003,0.1
2342,RM001,1.5
2342,RM007,0.05
2343,RM008,1.0
2343,RM009,1.0
2343,RM003,0.1
2343,RM001,1.5
2343,RM007,0.05
2344,RM008,1.0
2344,RM009,1.0
2344,RM003,0.1
2344,RM001,1.5
2344,RM007,0.05
2345,RM008,1.0
2345,RM009,1.0
2345,RM003,0.1
2345,RM001,1.5
2345,RM007,0.05
2346,RM008,1.0
2346,RM009,1.0
2346,RM003,0.1
2346,RM001,1.5
2346,RM007,0.05
2347,RM008,1.0
2347,RM009,1.0
2347,RM003,0.1
2347,RM001,1.5
2347,RM007,0.05
2348,RM008,1.0
2348,RM009,1.0
2348,RM003,0.1
2348,RM001,1.5
2348,RM007,0.05
2349,RM008,1.0
2349,RM009,1.0
2349,RM003,0.1
2349,RM001,1.5
2349,RM007,0.05
2350,RM008,1.0
2350,RM009,1.0
2350,RM003,0.1
2350,RM001,1.5
2350,RM007,0.05
2351,RM008,1.0
2351,RM009,1.0
2351,RM003,0.1
2351,RM001,1.5
2351,RM007,0.05
2352,RM008,1.0
2352,RM009,1.0
2352,RM003,0.1
2352,RM001,1.5
2352,RM007,0.05
280,RM008,1.0
280,RM009,1.0
280,RM003,0.1
280,RM001,1.5
280,RM007,0.05
281,RM008,1.0
281,RM009,1.0
281,RM003,0.1
281,RM001,1.5
281,RM007,0.05
282,RM008,1.0
282,RM009,1.0
282,RM003,0.1
282,RM001,1.5
282,RM007,0.05
283,RM008,1.0
283,RM009,1.0
283,RM003,0.1
283,RM001,1.5
283,RM007,0.05
284,RM008,1.0
284,RM009,1.0
284,RM003,0.1
284,RM001,1.5
284,RM007,0.05
285,RM008,1.0
285,RM009,1.0
285,RM003,0.1
285,RM001,1.5
285,RM007,0.05
286,RM008,1.0
286,RM009,1.0
286,RM003,0.1
286,RM001,1.5
286,RM007,0.05
287,RM008,1.0
287,RM009,1.0
287,RM003,0.1
287,RM001,1.5
287,RM007,0.05
288,RM008,1.0
288,RM009,1.0
288,RM003,0.1
288,RM001,1.5
288,RM007,0.05
289,RM008,1.0
289,RM009,1.0
289,RM003,0.1
289,RM001,1.5
289,RM007,0.05
290,RM008,1.0
290,RM009,1.0
290,RM003,0.1
290,RM001,1.5
290,RM007,0.05
291,RM008,1.0
291,RM009,1.0
291,RM003,0.1
291,RM001,1.5
291,RM007,0.05
292,RM008,1.0
292,RM009,1.0
292,RM003,0.1
292,RM001,1.5
292,RM007,0.05
293,RM008,1.0
293,RM009,1.0
293,RM003,0.1
293,RM001,1.5
293,RM007,0.05
294,RM008,1.0
294,RM009,1.0
294,RM003,0.1
294,RM001,1.5
294,RM007,0.05
295,RM008,1.0
295,RM009,1.0
295,RM003,0.1
295,RM001,1.5
295,RM007,0.05
296,RM008,1.0
296,RM009,1.0
296,RM003,0.1
296,RM001,1.5
296,RM007,0.05
297,RM008,1.0
297,RM009,1.0
297,RM003,0.1
297,RM001,1.5
297,RM007,0.05
298,RM008,1.0
298,RM009,1.0
298,RM003,0.1
298,RM001,1.5
298,RM007,0.05
299,RM008,1.0
299,RM009,1.0
299,RM003,0.1
299,RM001,1.5
299,RM007,0.05
300,RM008,1.0
300,RM009,1.0
300,RM003,0.1
300,RM001,1.5
300,RM007,0.05
301,RM008,1.0
301,RM009,1.0
301,RM003,0.1
301,RM001,1.5
301,RM007,0.05
302,RM008,1.0
302,RM009,1.0
302,RM003,0.1
302,RM001,1.5
302,RM007,0.05
303,RM008,1.0
303,RM009,1.0
303,RM003,0.1
303,RM001,1.5
303,RM007,0.05
304,RM008,1.0
304,RM009,1.0
304,RM003,0.1
304,RM001,1.5
304,RM007,0.05
305,RM008,1.0
305,RM009,1.0
305,RM003,0.1
305,RM001,1.5
305,RM007,0.05
306,RM008,1.0
306,RM009,1.0
306,RM003,0.1
306,RM001,1.5
306,RM007,0.05
307,RM008,1.0
307,RM009,1.0
307,RM003,0.1
307,RM001,1.5
307,RM007,0.05
308,RM008,1.0
308,RM009,1.0
308,RM003,0.1
308,RM001,1.5
308,RM007,0.05
309,RM008,1.0
309,RM009,1.0
309,RM003,0.1
309,RM001,1.5
309,RM007,0.05
310,RM008,1.0
310,RM009,1.0
310,RM003,0.1
310,RM001,1.5
310,RM007,0.05
311,RM008,1.0
311,RM009,1.0
311,RM003,0.1
311,RM001,1.5
311,RM007,0.05
312,RM008,1.0
312,RM009,1.0
312,RM003,0.1
312,RM001,1.5
312,RM007,0.05
313,RM008,1.0
313,RM009,1.0
313,RM003,0.1
313,RM001,1.5
313,RM007,0.05
314,RM008,1.0
314,RM009,1.0
314,RM003,0.1
314,RM001,1.5
314,RM007,0.05
315,RM008,1.0
315,RM009,1.0
315,RM003,0.1
315,RM001,1.5
315,RM007,0.05
316,RM008,1.0
316,RM009,1.0
316,RM003,0.1
316,RM001,1.5
316,RM007,0.05
317,RM008,1.0
317,RM009,1.0
317,RM003,0.1
317,RM001,1.5
317,RM007,0.05
318,RM008,1.0
318,RM009,1.0
318,RM003,0.1
318,RM001,1.5
318,RM007,0.05
319,RM008,1.0
319,RM009,1.0
319,RM003,0.1
319,RM001,1.5
319,RM007,0.05
320,RM008,1.0
320,RM009,1.0
320,RM003,0.1
320,RM001,1.5
320,RM007,0.05
321,RM008,1.0
321,RM009,1.0
321,RM003,0.1
321,RM001,1.5
321,RM007,0.05
322,RM008,1.0
322,RM009,1.0
322,RM003,0.1
322,RM001,1.5
322,RM007,0.05
323,RM008,1.0
323,RM009,1.0
323,RM003,0.1
323,RM001,1.5
323,RM007,0.05
324,RM008,1.0
324,RM009,1.0
324,RM003,0.1
324,RM001,1.5
324,RM007,0.05
325,RM008,1.0
325,RM009,1.0
325,RM003,0.1
325,RM001,1.5
325,RM007,0.05
326,RM008,1.0
326,RM009,1.0
326,RM003,0.1
326,RM001,1.5
326,RM007,0.05
327,RM008,1.0
327,RM009,1.0
327,RM003,0.1
327,RM001,1.5
327,RM007,0.05
328,RM008,1.0
328,RM009,1.0
328,RM003,0.1
328,RM001,1.5
328,RM007,0.05
329,RM008,1.0
329,RM009,1.0
329,RM003,0.1
329,RM001,1.5
329,RM007,0.05
330,RM008,1.0
330,RM009,1.0
330,RM003,0.1
330,RM001,1.5
330,RM007,0.05
331,RM008,1.0
331,RM009,1.0
331,RM003,0.1
331,RM001,1.5
331,RM007,0.05
332,RM008,1.0
332,RM009,1.0
332,RM003,0.1
332,RM001,1.5
332,RM007,0.05
333,RM008,1.0
333,RM009,1.0
333,RM003,0.1
333,RM001,1.5
333,RM007,0.05
334,RM008,1.0
334,RM009,1.0
334,RM003,0.1
334,RM001,1.5
334,RM007,0.05
335,RM008,1.0
335,RM009,1.0
335,RM003,0.1
335,RM001,1.5
335,RM007,0.05
336,RM008,1.0
336,RM009,1.0
336,RM003,0.1
336,RM001,1.5
336,RM007,0.05
337,RM008,1.0
337,RM009,1.0
337,RM003,0.1
337,RM001,1.5
337,RM007,0.05
338,RM008,1.0
338,RM009,1.0
338,RM003,0.1
338,RM001,1.5
338,RM007,0.05
339,RM008,1.0
339,RM009,1.0
339,RM003,0.1
339,RM001,1.5
339,RM007,0.05
340,RM008,1.0
340,RM009,1.0
340,RM003,0.1
340,RM001,1.5
340,RM007,0.05
341,RM008,1.0
341,RM009,1.0
341,RM003,0.1
341,RM001,1.5
341,RM007,0.05
342,RM008,1.0
342,RM009,1.0
342,RM003,0.1
342,RM001,1.5
342,RM007,0.05
343,RM008,1.0
343,RM009,1.0
343,RM003,0.1
343,RM001,1.5
343,RM007,0.05
344,RM008,1.0
344,RM009,1.0
344,RM003,0.1
344,RM001,1.5
344,RM007,0.05
345,RM008,1.0
345,RM009,1.0
345,RM003,0.1
345,RM001,1.5
345,RM007,0.05
346,RM008,1.0
346,RM009,1.0
346,RM003,0.1
346,RM001,1.5
346,RM007,0.05
347,RM008,1.0
347,RM009,1.0
347,RM003,0.1
347,RM001,1.5
347,RM007,0.05
348,RM008,1.0
348,RM009,1.0
348,RM003,0.1
348,RM001,1.5
348,RM007,0.05
349,RM008,1.0
349,RM009,1.0
349,RM003,0.1
349,RM001,1.5
349,RM007,0.05
350,RM008,1.0
350,RM009,1.0
350,RM003,0.1
350,RM001,1.5
350,RM007,0.05
351,RM008,1.0
351,RM009,1.0
351,RM003,0.1
351,RM001,1.5
351,RM007,0.05
352,RM008,1.0
352,RM009,1.0
352,RM003,0.1
352,RM001,1.5
352,RM007,0.05
353,RM008,1.0
353,RM009,1.0
353,RM003,0.1
353,RM001,1.5
353,RM007,0.05
354,RM008,1.0
354,RM009,1.0
354,RM003,0.1
354,RM001,1.5
354,RM007,0.05
355,RM008,1.0
355,RM009,1.0
355,RM003,0.1
355,RM001,1.5
355,RM007,0.05
356,RM008,1.0
356,RM009,1.0
356,RM003,0.1
356,RM001,1.5
356,RM007,0.05
357,RM008,1.0
357,RM009,1.0
357,RM003,0.1
357,RM001,1.5
357,RM007,0.05
358,RM008,1.0
358,RM009,1.0
358,RM003,0.1
358,RM001,1.5
358,RM007,0.05
359,RM008,1.0
359,RM009,1.0
359,RM003,0.1
359,RM001,1.5
359,RM007,0.05
360,RM008,1.0
360,RM009,1.0
360,RM003,0.1
360,RM001,1.5
360,RM007,0.05
361,RM008,1.0
361,RM009,1.0
361,RM003,0.1
361,RM001,1.5
361,RM007,0.05
362,RM008,1.0
362,RM009,1.0
362,RM003,0.1
362,RM001,1.5
362,RM007,0.05
363,RM008,1.0
363,RM009,1.0
363,RM003,0.1
363,RM001,1.5
363,RM007,0.05
364,RM008,1.0
364,RM009,1.0
364,RM003,0.1
364,RM001,1.5
364,RM007,0.05
365,RM008,1.0
365,RM009,1.0
365,RM003,0.1
365,RM001,1.5
365,RM007,0.05
366,RM008,1.0
366,RM009,1.0
366,RM003,0.1
366,RM001,1.5
366,RM007,0.05
367,RM008,1.0
367,RM009,1.0
367,RM003,0.1
367,RM001,1.5
367,RM007,0.05
368,RM008,1.0
368,RM009,1.0
368,RM003,0.1
368,RM001,1.5
368,RM007,0.05
369,RM008,1.0
369,RM009,1.0
369,RM003,0.1
369,RM001,1.5
369,RM007,0.05
370,RM008,1.0
370,RM009,1.0
370,RM003,0.1
370,RM001,1.5
370,RM007,0.05
371,RM008,1.0
371,RM009,1.0
371,RM003,0.1
371,RM001,1.5
371,RM007,0.05
372,RM008,1.0
372,RM009,1.0
372,RM003,0.1
372,RM001,1.5
372,RM007,0.05
373,RM008,1.0
373,RM009,1.0
373,RM003,0.1
373,RM001,1.5
373,RM007,0.05
374,RM008,1.0
374,RM009,1.0
374,RM003,0.1
374,RM001,1.5
374,RM007,0.05
375,RM008,1.0
375,RM009,1.0
375,RM003,0.1
375,RM001,1.5
375,RM007,0.05
376,RM008,1.0
376,RM009,1.0
376,RM003,0.1
376,RM001,1.5
376,RM007,0.05
377,RM008,1.0
377,RM009,1.0
377,RM003,0.1
377,RM001,1.5
377,RM007,0.05
378,RM008,1.0
378,RM009,1.0
378,RM003,0.1
378,RM001,1.5
378,RM007,0.05
379,RM008,1.0
379,RM009,1.0
379,RM003,0.1
379,RM001,1.5
379,RM007,0.05
380,RM008,1.0
380,RM009,1.0
380,RM003,0.1
380,RM001,1.5
380,RM007,0.05
381,RM008,1.0
381,RM009,1.0
381,RM003,0.1
381,RM001,1.5
381,RM007,0.05
382,RM008,1.0
382,RM009,1.0
382,RM003,0.1
382,RM001,1.5
382,RM007,0.05
383,RM008,1.0
383,RM009,1.0
383,RM003,0.1
383,RM001,1.5
383,RM007,0.05
384,RM008,1.0
384,RM009,1.0
384,RM003,0.1
384,RM001,1.5
384,RM007,0.05
385,RM008,1.0
385,RM009,1.0
385,RM003,0.1
385,RM001,1.5
385,RM007,0.05
386,RM008,1.0
386,RM009,1.0
386,RM003,0.1
386,RM001,1.5
386,RM007,0.05
396,RM008,1.0
396,RM009,1.0
396,RM003,0.1
396,RM001,1.5
396,RM007,0.05
397,RM008,1.0
397,RM009,1.0
397,RM003,0.1
397,RM001,1.5
397,RM007,0.05
398,RM008,1.0
398,RM009,1.0
398,RM003,0.1
398,RM001,1.5
398,RM007,0.05
399,RM008,1.0
399,RM009,1.0
399,RM003,0.1
399,RM001,1.5
399,RM007,0.05
400,RM008,1.0
400,RM009,1.0
400,RM003,0.1
400,RM001,1.5
400,RM007,0.05
401,RM008,1.0
401,RM009,1.0
401,RM003,0.1
401,RM001,1.5
401,RM007,0.05
402,RM008,1.0
402,RM009,1.0
402,RM003,0.1
402,RM001,1.5
402,RM007,0.05
403,RM008,1.0
403,RM009,1.0
403,RM003,0.1
403,RM001,1.5
403,RM007,0.05
404,RM008,1.0
404,RM009,1.0
404,RM003,0.1
404,RM001,1.5
404,RM007,0.05
405,RM008,1.0
405,RM009,1.0
405,RM003,0.1
405,RM001,1.5
405,RM007,0.05
406,RM008,1.0
406,RM009,1.0
406,RM003,0.1
406,RM001,1.5
406,RM007,0.05
407,RM008,1.0
407,RM009,1.0
407,RM003,0.1
407,RM001,1.5
407,RM007,0.05
408,RM008,1.0
408,RM009,1.0
408,RM003,0.1
408,RM001,1.5
408,RM007,0.05
409,RM008,1.0
409,RM009,1.0
409,RM003,0.1
409,RM001,1.5
409,RM007,0.05
410,RM008,1.0
410,RM009,1.0
410,RM003,0.1
410,RM001,1.5
410,RM007,0.05
411,RM008,1.0
411,RM009,1.0
411,RM003,0.1
411,RM001,1.5
411,RM007,0.05
412,RM008,1.0
412,RM009,1.0
412,RM003,0.1
412,RM001,1.5
412,RM007,0.05
413,RM008,1.0
413,RM009,1.0
413,RM003,0.1
413,RM001,1.5
413,RM007,0.05
414,RM008,1.0
414,RM009,1.0
414,RM003,0.1
414,RM001,1.5
414,RM007,0.05
415,RM008,1.0
415,RM009,1.0
415,RM003,0.1
415,RM001,1.5
415,RM007,0.05
416,RM008,1.0
416,RM009,1.0
416,RM003,0.1
416,RM001,1.5
416,RM007,0.05
417,RM008,1.0
417,RM009,1.0
417,RM003,0.1
417,RM001,1.5
417,RM007,0.05
418,RM008,1.0
418,RM009,1.0
418,RM003,0.1
418,RM001,1.5
418,RM007,0.05
419,RM008,1.0
419,RM009,1.0
419,RM003,0.1
419,RM001,1.5
419,RM007,0.05
420,RM008,1.0
420,RM009,1.0
420,RM003,0.1
420,RM001,1.5
420,RM007,0.05
421,RM008,1.0
421,RM009,1.0
421,RM003,0.1
421,RM001,1.5
421,RM007,0.05
422,RM008,1.0
422,RM009,1.0
422,RM003,0.1
422,RM001,1.5
422,RM007,0.05
423,RM008,1.0
423,RM009,1.0
423,RM003,0.1
423,RM001,1.5
423,RM007,0.05
424,RM008,1.0
424,RM009,1.0
424,RM003,0.1
424,RM001,1.5
424,RM007,0.05
425,RM008,1.0
425,RM009,1.0
425,RM003,0.1
425,RM001,1.5
425,RM007,0.05
426,RM008,1.0
426,RM009,1.0
426,RM003,0.1
426,RM001,1.5
426,RM007,0.05
427,RM008,1.0
427,RM009,1.0
427,RM003,0.1
427,RM001,1.5
427,RM007,0.05
428,RM008,1.0
428,RM009,1.0
428,RM003,0.1
428,RM001,1.5
428,RM007,0.05
429,RM008,1.0
429,RM009,1.0
429,RM003,0.1
429,RM001,1.5
429,RM007,0.05
430,RM008,1.0
430,RM009,1.0
430,RM003,0.1
430,RM001,1.5
430,RM007,0.05
431,RM008,1.0
431,RM009,1.0
431,RM003,0.1
431,RM001,1.5
431,RM007,0.05
432,RM008,1.0
432,RM009,1.0
432,RM003,0.1
432,RM001,1.5
432,RM007,0.05
433,RM008,1.0
433,RM009,1.0
433,RM003,0.1
433,RM001,1.5
433,RM007,0.05
434,RM008,1.0
434,RM009,1.0
434,RM003,0.1
434,RM001,1.5
434,RM007,0.05
435,RM008,1.0
435,RM009,1.0
435,RM003,0.1
435,RM001,1.5
435,RM007,0.05
436,RM008,1.0
436,RM009,1.0
436,RM003,0.1
436,RM001,1.5
436,RM007,0.05
437,RM008,1.0
437,RM009,1.0
437,RM003,0.1
437,RM001,1.5
437,RM007,0.05
438,RM008,1.0
438,RM009,1.0
438,RM003,0.1
438,RM001,1.5
438,RM007,0.05
439,RM008,1.0
439,RM009,1.0
439,RM003,0.1
439,RM001,1.5
439,RM007,0.05
440,RM008,1.0
440,RM009,1.0
440,RM003,0.1
440,RM001,1.5
440,RM007,0.05
441,RM008,1.0
441,RM009,1.0
441,RM003,0.1
441,RM001,1.5
441,RM007,0.05
442,RM008,1.0
442,RM009,1.0
442,RM003,0.1
442,RM001,1.5
442,RM007,0.05
443,RM008,1.0
443,RM009,1.0
443,RM003,0.1
443,RM001,1.5
443,RM007,0.05
444,RM008,1.0
444,RM009,1.0
444,RM003,0.1
444,RM001,1.5
444,RM007,0.05
445,RM008,1.0
445,RM009,1.0
445,RM003,0.1
445,RM001,1.5
445,RM007,0.05
446,RM008,1.0
446,RM009,1.0
446,RM003,0.1
446,RM001,1.5
446,RM007,0.05
447,RM008,1.0
447,RM009,1.0
447,RM003,0.1
447,RM001,1.5
447,RM007,0.05
448,RM008,1.0
448,RM009,1.0
448,RM003,0.1
448,RM001,1.5
448,RM007,0.05
449,RM008,1.0
449,RM009,1.0
449,RM003,0.1
449,RM001,1.5
